usage_score,interaction_score,self_reg_risk,Scroll_Rate,Self_Control,Video_Category_ASMR,Video_Category_Comedy,Video_Category_Entertainment,Video_Category_Gaming,Video_Category_Jokes/Memes,Video_Category_Life Hacks,Video_Category_Pranks,Video_Category_Trends,Video_Category_Vlogs,Watch_Reason_Boredom,Watch_Reason_Entertainment,Watch_Reason_Habit,Watch_Reason_Procrastination,Addiction_Level,ProductivityLoss,risk_binary
1.068679064061003,0.630492954076142,-0.0165158314823627,0.3846734275254356,0.4403476171815781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0
-0.3810201112971509,0.4456956952861612,0.005390760996051,0.0762767726413343,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
0.153293280463006,0.6297471624212239,-0.0165158314823627,-0.4034513571783787,0.4403476171815781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,6,0
-0.4959847697896533,0.2186118494450477,-0.0165158314823627,1.4126622771391066,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,6,0
0.7010646994438643,-0.08457178656821,-0.0311202264679719,-0.4719839471526235,1.4124174122844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8,0
0.3992092965544686,1.0960675696261926,-0.0092136339895581,1.2755970971906172,-0.0456872803698327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,5,1
-0.6700277362219823,-0.125025831604835,0.005390760996051,0.1790756576027014,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,3,1
-0.4073404776156199,0.2468038953102128,-0.0165158314823627,1.2070645072163724,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,6,0
0.0199240306978262,-0.3741164808328054,-0.0165158314823627,-1.260108731856438,0.4403476171815781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,6,0
-0.3871679671115728,0.3165951397527435,0.005390760996051,-0.4377176521655011,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3,1
0.8769974672979405,0.6012114223191751,0.005390760996051,-0.0950547022942774,-1.0177570754726546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,1
-0.5472638533617141,0.4840890566480993,-0.0092136339895581,1.3783959821519842,-0.0456872803698327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,5,1
-0.7672517748389288,0.3431842670101949,0.005390760996051,0.7273363773966594,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
-1.1620439780737917,-0.9278192730018568,-0.0092136339895581,-0.9517120769723366,-0.0456872803698327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,5,1
0.8101525159191177,0.3475952566746373,-0.0165158314823627,-0.3691850621912564,0.4403476171815781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,6,0
-1.1238352956348354,0.4546933400805341,-0.0165158314823627,1.2755970971906172,0.4403476171815781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0
-0.3006553678900527,0.2459433489421521,-0.0311202264679719,0.2818745425640686,1.4124174122844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8,0
0.7657482113204367,-0.0572392612465261,0.005390760996051,-0.6775817170753577,-1.0177570754726546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,1
-0.0419877308079617,-0.304094017256357,-0.0165158314823627,-1.088777256920826,0.4403476171815781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,6,0
-0.1079454633377926,-0.3546338252130505,-0.0165158314823627,-1.088777256920826,0.4403476171815781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6,0
-0.2184824189019396,1.1533684452760664,-0.0092136339895581,0.8301352623580264,-0.0456872803698327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,5,1
-0.5817949841143957,0.6516936249582798,0.005390760996051,-0.3691850621912564,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,1
-0.2229393057090996,0.8495000423407445,-0.0165158314823627,1.5154611621004737,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,6,0
-0.2234680207369018,-0.4119921922000046,-0.0092136339895581,-0.8146468970238472,-0.0456872803698327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5,1
0.5757570208937038,0.5951956903588775,-0.0092136339895581,0.7273363773966594,-0.0456872803698327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,5,1
-0.5121264946861906,-0.146515668880006,-0.0165158314823627,-1.4657065017791722,0.4403476171815781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,6,0
-0.0642289825026857,-0.4651662294360804,-0.0165158314823627,0.6588037874224146,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,6,0
-0.1627948391513515,0.7576448451158033,-0.0092136339895581,0.5217386074739251,-0.0456872803698327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,5,1
0.2017330162858214,-0.6470989516568318,-0.0165158314823627,-0.1293209972813998,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0
0.1307810149711088,-0.8981946169105504,0.005390760996051,-1.088777256920826,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,1
0.3228455922051434,-0.7908120403124828,-0.0092136339895581,-1.260108731856438,-0.0456872803698327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,5,1
-0.0799545217161517,-1.0062074325868318,-0.0092136339895581,-0.8489131920109695,-0.0456872803698327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,5,1
-0.5523700888203946,-0.4439670403005576,0.005390760996051,-1.4314402067920498,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5,3,1
0.6599490718772019,0.9056546246447896,0.005390760996051,0.8301352623580264,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
0.1120033587440384,-0.5311215115654788,-0.0092136339895581,-0.6090491271011129,-0.0456872803698327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,5,1
-0.1112208278032672,-0.1243969602927274,-0.0092136339895581,-1.1230435519079485,-0.0456872803698327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5,1
0.5640581843420552,1.2727273880483343,-0.0165158314823627,1.0014667372936383,0.4403476171815781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0
0.9262416391747532,0.8577508696556198,-0.0165158314823627,1.0014667372936383,0.4403476171815781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,6,0
-0.1651299485225771,-0.2024975492117929,-0.0092136339895581,-0.0607884073071551,-0.0456872803698327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,5,1
0.0705007293731092,0.1903039090616516,-0.0092136339895581,0.4532060174996803,-0.0456872803698327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,5,1
-0.322029231768943,-0.0474976484853765,-0.0165158314823627,-0.334918767204134,0.4403476171815781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,6,0
0.5275253471062253,1.3341546461899711,-0.0165158314823627,1.1727982122292502,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,6,0
-0.1440754890694929,-0.25183528219321,0.005390760996051,-1.1915761418821933,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
0.312453557235523,0.3910892757849619,-0.0165158314823627,1.6867926370360855,0.4403476171815781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0
0.0233882504488096,-0.44625917107018,-0.0092136339895581,-1.4999727967662946,-0.0456872803698327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,5,1
-0.5832534144365383,1.441709696799279,0.005390760996051,1.5154611621004737,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,1
0.5232566913012444,0.9616376447816648,-0.0165158314823627,0.4532060174996803,0.4403476171815781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,6,0
0.2671725735877588,-1.2972990358686756,0.005390760996051,-1.4314402067920498,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,1
-0.1397113621863034,0.6988547797467789,0.005390760996051,1.549727457087596,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3,1
1.6525175570117252,-0.7482364008488256,0.005390760996051,-0.6090491271011129,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
1.1860318681699884,0.312011334135534,0.005390760996051,-0.1635872922685222,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3,1
0.0855086982732642,0.3587122162858656,-0.0092136339895581,0.0762767726413343,-0.0456872803698327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5,1
0.4006087964480697,0.2696669138057946,-0.0165158314823627,1.0014667372936383,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,6,0
0.3366038171018224,0.8343720248534403,0.005390760996051,1.1042656222550054,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
0.8006867991938726,-1.4038220919232622,-0.0165158314823627,-1.260108731856438,0.4403476171815781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0
0.6333430690159587,-1.2139822366245192,-0.0092136339895581,-0.8831794869980919,-0.0456872803698327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,5,1
0.2708978916193365,0.2969981853418814,-0.0165158314823627,-0.334918767204134,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,6,0
0.3586853357774447,-0.4864271271875103,-0.0092136339895581,-1.2258424368693157,-0.0456872803698327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,5,1
-0.4556980549267709,1.2491197177029232,0.005390760996051,1.446928572126229,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,1
0.1082197345672491,0.1260122283312945,0.005390760996051,0.8644015573451488,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,1
0.3513652488545866,0.4652934475605852,0.005390760996051,0.6930700824095369,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,3,1
-0.754453011786327,1.000717140831773,0.005390760996051,0.418939722512558,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,1
-0.6039971364137363,0.5632222100244305,0.005390760996051,1.3441296871648618,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,1
-0.9240146147617136,0.3719491745970023,0.005390760996051,0.3846734275254356,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,1
0.8660295752385444,-1.4407819312149883,-0.0092136339895581,-1.6713042717019064,-0.0456872803698327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,5,1
-0.0808119940154065,0.6656770588073875,0.005390760996051,1.3441296871648618,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,1
0.4601336609040343,-0.1689755641329738,0.005390760996051,0.5560049024610475,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,3,1
-0.6688747734757717,0.2634192788285263,0.005390760996051,-0.6090491271011129,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,3,1
-0.2087841018791775,0.0307176951468315,-0.0165158314823627,-1.260108731856438,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0
-0.1289900072742981,-0.0816495307008828,-0.0311202264679719,-0.5747828321139906,1.4124174122844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8,0
0.1860856142507251,0.1377573753715774,-0.0165158314823627,-0.6090491271011129,0.4403476171815781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,6,0
0.3825202125512332,0.5764575726084437,-0.0092136339895581,0.2133419525898238,-0.0456872803698327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,5,1
-0.934231731295699,-1.0429376484717638,0.005390760996051,-0.8831794869980919,-1.0177570754726546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,1
-0.1823576630701938,1.091025201078448,-0.0165158314823627,1.4126622771391066,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,6,0
-0.1097093612358673,-1.5410019126043857,-0.0092136339895581,-1.5685053867405392,-0.0456872803698327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,5,1
-0.0919733869769359,-0.0359782495145872,0.005390760996051,1.3098633921777396,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,1
0.5019947940961528,-1.192265055552731,0.005390760996051,-0.9174457819852144,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,1
0.5464574048400456,-1.2053295398526271,0.005390760996051,-0.71184801206248,-1.0177570754726546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
0.4201325825839261,0.3528119229217636,0.005390760996051,1.652526342048963,-1.0177570754726546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
0.3101820239094633,-0.3413970948629315,-0.0165158314823627,-0.985978371959459,0.4403476171815781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,6,0
-0.1107841868037084,-0.905414133553757,0.005390760996051,-0.6775817170753577,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
-0.3748529871205033,1.0728606289327094,0.005390760996051,1.3783959821519842,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,1
0.7243230948445474,-1.148085813598307,-0.0165158314823627,-1.0202446669465814,0.4403476171815781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,6,0
0.0841284051294911,-0.0103672728510602,0.005390760996051,-1.1573098468950709,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3,1
-0.6958193875126492,1.050798727799458,0.005390760996051,0.5902711974481698,-1.0177570754726546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,1
0.1716442112070964,-0.7095000291330569,-0.0165158314823627,-0.0265221123200327,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0
0.0249235693826623,-0.0096780606891515,-0.0165158314823627,0.2818745425640686,0.4403476171815781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6,0
-0.4878025649509157,0.168528666750239,-0.0165158314823627,-0.1978535872556446,0.4403476171815781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,6,0
-0.1729688349566586,-1.15335734963081,0.005390760996051,-0.8489131920109695,-1.0177570754726546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
0.1983807632086368,-0.3463249366585511,0.005390760996051,-0.9174457819852144,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,1
-0.924082836423504,0.5492968374149472,-0.0165158314823627,0.3161408375511909,0.4403476171815781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0
0.2545043596754541,-1.0870032755181336,-0.0165158314823627,-1.6713042717019064,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0
0.0078223826420478,0.3442739808630143,-0.0165158314823627,1.618260047061841,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,0
0.2525376696419968,-1.265038098848828,0.005390760996051,-1.1915761418821933,-1.0177570754726546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
-1.264267555375574,1.197834574013347,0.005390760996051,1.069999327267883,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
-0.0555332480526791,0.123319937812288,0.005390760996051,1.652526342048963,-1.0177570754726546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
0.3507159002030661,0.8000484664902555,-0.0165158314823627,1.069999327267883,0.4403476171815781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,6,0
-0.3493754703556881,-0.0272125077371853,-0.0165158314823627,0.0762767726413343,0.4403476171815781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,6,0
-0.2076357847495915,0.4970952517473537,0.005390760996051,0.2818745425640686,-1.0177570754726546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,1
0.8714406539898273,-0.6120880048198797,-0.0165158314823627,-0.3006524722170117,0.4403476171815781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,6,0
0.7080117214123295,-0.8223266157748681,0.005390760996051,-0.1978535872556446,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,1
-1.0657694857843432,-1.6138892546915895,0.005390760996051,-1.5685053867405392,-1.0177570754726546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,1
0.0654627155762194,0.9807768341255536,-0.0092136339895581,0.9329341473193936,-0.0456872803698327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,5,1
