usage_score,interaction_score,self_reg_risk,Scroll_Rate,Self_Control,Video_Category_ASMR,Video_Category_Comedy,Video_Category_Entertainment,Video_Category_Gaming,Video_Category_Jokes/Memes,Video_Category_Life Hacks,Video_Category_Pranks,Video_Category_Trends,Video_Category_Vlogs,Watch_Reason_Boredom,Watch_Reason_Entertainment,Watch_Reason_Habit,Watch_Reason_Procrastination,Addiction_Level,ProductivityLoss
0.2345883018353768,0.6889397811303183,-0.01651583148236277,-0.12932099728139984,0.44034761718157817,0,0,0,1,0,0,0,0,0,1,0,0,0,2,6
-0.5548112706821349,-0.5557033431870053,-0.01651583148236277,-0.1978535872556446,0.44034761718157817,0,0,1,0,0,0,0,0,0,0,1,0,0,2,6
-0.31671430999159594,0.7943743771176826,-0.009213633989558153,-0.06078840730715511,-0.04568728036983278,1,0,0,0,0,0,0,0,0,0,0,1,0,3,5
-0.33985609310185577,0.08830705330668559,-0.01651583148236277,0.07627677264133435,0.44034761718157817,1,0,0,0,0,0,0,0,0,0,0,1,0,2,6
0.5457503743266432,-1.472125514412748,-0.01651583148236277,-1.4314402067920498,0.44034761718157817,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6
-0.31609470788981225,0.7494503693329201,-0.031120226467971968,0.17907565760270144,1.4124174122844,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8
0.6026148308022922,0.6472251439567571,-0.009213633989558153,0.5560049024610475,-0.04568728036983278,0,0,0,0,0,0,0,0,1,0,0,1,0,3,5
0.6528231101398069,0.10630063318779864,-0.009213633989558153,0.9329341473193935,-0.04568728036983278,0,0,1,0,0,0,0,0,0,1,0,0,0,3,5
0.899935833989488,0.11581125477604809,0.005390760996051069,-0.33491876720413405,-1.0177570754726546,0,0,1,0,0,0,0,0,0,1,0,0,0,5,3
-0.8949475990055721,1.2839013830746078,-0.01651583148236277,1.2070645072163724,0.44034761718157817,0,0,0,0,0,0,1,0,0,0,0,1,0,2,6
-0.20233604838877772,0.14194033735634953,-0.01651583148236277,-0.6433154220882353,0.44034761718157817,0,0,0,0,1,0,0,0,0,1,0,0,0,2,6
0.9271911855022518,-0.05912952255913169,-0.009213633989558153,-0.06078840730715511,-0.04568728036983278,0,0,0,0,1,0,0,0,0,0,1,0,0,3,5
1.068679064061003,0.630492954076142,-0.01651583148236277,0.38467342752543565,0.44034761718157817,0,0,0,1,0,0,0,0,0,0,0,1,0,2,6
-0.3810201112971509,0.44569569528616126,0.005390760996051069,0.07627677264133435,-1.0177570754726546,0,0,0,0,0,1,0,0,0,0,0,1,0,5,3
0.15329328046300608,0.6297471624212239,-0.01651583148236277,-0.40345135717837877,0.44034761718157817,0,0,1,0,0,0,0,0,0,1,0,0,0,2,6
-0.49598476978965333,0.21861184944504775,-0.01651583148236277,1.4126622771391066,0.44034761718157817,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6
0.7010646994438643,-0.08457178656821002,-0.031120226467971968,-0.4719839471526235,1.4124174122844,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8
0.39920929655446863,1.0960675696261926,-0.009213633989558153,1.2755970971906172,-0.04568728036983278,0,0,0,0,1,0,0,0,0,0,0,1,0,3,5
-0.6700277362219823,-0.12502583160483507,0.005390760996051069,0.17907565760270144,-1.0177570754726546,0,0,0,0,0,0,0,1,0,1,0,0,0,5,3
-0.4073404776156199,0.2468038953102128,-0.01651583148236277,1.2070645072163724,0.44034761718157817,0,0,0,0,0,0,0,1,0,0,1,0,0,2,6
0.01992403069782626,-0.37411648083280546,-0.01651583148236277,-1.260108731856438,0.44034761718157817,0,0,1,0,0,0,0,0,0,0,1,0,0,2,6
-0.38716796711157286,0.31659513975274356,0.005390760996051069,-0.4377176521655011,-1.0177570754726546,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3
0.8769974672979405,0.6012114223191751,0.005390760996051069,-0.09505470229427748,-1.0177570754726546,0,0,1,0,0,0,0,0,0,0,1,0,0,5,3
-0.5472638533617141,0.4840890566480993,-0.009213633989558153,1.3783959821519842,-0.04568728036983278,0,0,0,0,1,0,0,0,0,1,0,0,0,3,5
-0.7672517748389288,0.3431842670101949,0.005390760996051069,0.7273363773966594,-1.0177570754726546,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3
-1.1620439780737915,-0.9278192730018567,-0.009213633989558153,-0.9517120769723366,-0.04568728036983278,1,0,0,0,0,0,0,0,0,1,0,0,0,3,5
0.8101525159191177,0.3475952566746373,-0.01651583148236277,-0.3691850621912564,0.44034761718157817,0,1,0,0,0,0,0,0,0,1,0,0,0,2,6
-1.1238352956348354,0.4546933400805341,-0.01651583148236277,1.2755970971906172,0.44034761718157817,1,0,0,0,0,0,0,0,0,0,0,1,0,2,6
-0.30065536789005276,0.24594334894215214,-0.031120226467971968,0.2818745425640686,1.4124174122844,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8
0.7657482113204367,-0.05723926124652612,0.005390760996051069,-0.6775817170753577,-1.0177570754726546,0,0,0,1,0,0,0,0,0,0,1,0,0,5,3
-0.041987730807961775,-0.30409401725635704,-0.01651583148236277,-1.088777256920826,0.44034761718157817,0,0,0,1,0,0,0,0,0,1,0,0,0,2,6
-0.10794546333779269,-0.35463382521305054,-0.01651583148236277,-1.088777256920826,0.44034761718157817,0,1,0,0,0,0,0,0,0,0,0,0,1,2,6
-0.21848241890193965,1.1533684452760664,-0.009213633989558153,0.8301352623580264,-0.04568728036983278,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5
-0.5817949841143957,0.6516936249582798,0.005390760996051069,-0.3691850621912564,-1.0177570754726546,0,0,0,0,0,0,1,0,0,0,1,0,0,5,3
-0.22293930570909962,0.8495000423407445,-0.01651583148236277,1.5154611621004737,0.44034761718157817,0,0,0,0,0,0,0,1,0,1,0,0,0,2,6
-0.22346802073690186,-0.4119921922000046,-0.009213633989558153,-0.8146468970238472,-0.04568728036983278,0,0,0,0,0,1,0,0,0,0,0,0,1,3,5
0.5757570208937038,0.5951956903588775,-0.009213633989558153,0.7273363773966594,-0.04568728036983278,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5
-0.5121264946861906,-0.146515668880006,-0.01651583148236277,-1.4657065017791722,0.44034761718157817,0,0,1,0,0,0,0,0,0,0,1,0,0,2,6
-0.06422898250268579,-0.46516622943608044,-0.01651583148236277,0.6588037874224146,0.44034761718157817,0,0,0,0,0,0,1,0,0,1,0,0,0,2,6
-0.16279483915135154,0.7576448451158033,-0.009213633989558153,0.5217386074739251,-0.04568728036983278,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5
0.20173301628582144,-0.6470989516568318,-0.01651583148236277,-0.12932099728139984,0.44034761718157817,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6
0.13078101497110883,-0.8981946169105504,0.005390760996051069,-1.088777256920826,-1.0177570754726546,0,0,0,0,0,1,0,0,0,1,0,0,0,5,3
0.3228455922051434,-0.7908120403124828,-0.009213633989558153,-1.260108731856438,-0.04568728036983278,0,0,0,0,1,0,0,0,0,0,1,0,0,3,5
-0.07995452171615176,-1.0062074325868318,-0.009213633989558153,-0.8489131920109695,-0.04568728036983278,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5
-0.5523700888203946,-0.4439670403005576,0.005390760996051069,-1.4314402067920498,-1.0177570754726546,0,0,0,0,0,0,0,0,1,0,1,0,0,5,3
0.6599490718772019,0.9056546246447895,0.005390760996051069,0.8301352623580264,-1.0177570754726546,0,0,0,0,0,1,0,0,0,0,0,1,0,5,3
0.1120033587440384,-0.5311215115654788,-0.009213633989558153,-0.6090491271011129,-0.04568728036983278,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5
-0.11122082780326727,-0.12439696029272745,-0.009213633989558153,-1.1230435519079485,-0.04568728036983278,0,0,0,0,1,0,0,0,0,0,0,0,1,3,5
0.5640581843420552,1.2727273880483345,-0.01651583148236277,1.0014667372936383,0.44034761718157817,0,0,1,0,0,0,0,0,0,0,0,1,0,2,6
0.9262416391747533,0.8577508696556198,-0.01651583148236277,1.0014667372936383,0.44034761718157817,1,0,0,0,0,0,0,0,0,1,0,0,0,2,6
-0.16512994852257717,-0.20249754921179294,-0.009213633989558153,-0.06078840730715511,-0.04568728036983278,0,0,0,0,0,1,0,0,0,0,1,0,0,3,5
0.07050072937310926,0.19030390906165165,-0.009213633989558153,0.45320601749968037,-0.04568728036983278,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5
-0.32202923176894305,-0.04749764848537659,-0.01651583148236277,-0.33491876720413405,0.44034761718157817,0,0,0,1,0,0,0,0,0,1,0,0,0,2,6
0.5275253471062253,1.3341546461899711,-0.01651583148236277,1.1727982122292502,0.44034761718157817,0,0,0,0,0,0,0,1,0,1,0,0,0,2,6
-0.14407548906949294,-0.25183528219321005,0.005390760996051069,-1.1915761418821933,-1.0177570754726546,0,0,0,0,0,1,0,0,0,0,0,1,0,5,3
0.312453557235523,0.3910892757849619,-0.01651583148236277,1.6867926370360855,0.44034761718157817,0,0,0,1,0,0,0,0,0,0,0,1,0,2,6
0.023388250448809655,-0.44625917107018004,-0.009213633989558153,-1.4999727967662946,-0.04568728036983278,0,0,0,0,0,0,1,0,0,0,1,0,0,3,5
-0.5832534144365383,1.441709696799279,0.005390760996051069,1.5154611621004737,-1.0177570754726546,0,0,0,0,0,1,0,0,0,1,0,0,0,5,3
0.5232566913012444,0.9616376447816648,-0.01651583148236277,0.45320601749968037,0.44034761718157817,0,1,0,0,0,0,0,0,0,0,1,0,0,2,6
0.2671725735877588,-1.2972990358686756,0.005390760996051069,-1.4314402067920498,-1.0177570754726546,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3
-0.1397113621863034,0.6988547797467789,0.005390760996051069,1.549727457087596,-1.0177570754726546,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3
1.6525175570117252,-0.7482364008488256,0.005390760996051069,-0.6090491271011129,-1.0177570754726546,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3
1.1860318681699884,0.31201133413553406,0.005390760996051069,-0.1635872922685222,-1.0177570754726546,0,0,0,0,0,0,1,0,0,0,0,0,1,5,3
0.08550869827326424,0.35871221628586564,-0.009213633989558153,0.07627677264133435,-0.04568728036983278,0,0,0,0,0,1,0,0,0,0,0,0,1,3,5
0.40060879644806974,0.26966691380579466,-0.01651583148236277,1.0014667372936383,0.44034761718157817,0,0,0,0,0,0,0,0,1,1,0,0,0,2,6
0.3366038171018224,0.8343720248534403,0.005390760996051069,1.1042656222550054,-1.0177570754726546,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3
0.8006867991938726,-1.4038220919232622,-0.01651583148236277,-1.260108731856438,0.44034761718157817,0,0,0,1,0,0,0,0,0,0,0,1,0,2,6
0.6333430690159587,-1.2139822366245192,-0.009213633989558153,-0.8831794869980919,-0.04568728036983278,0,0,0,0,1,0,0,0,0,0,1,0,0,3,5
0.2708978916193365,0.2969981853418814,-0.01651583148236277,-0.33491876720413405,0.44034761718157817,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6
0.3586853357774447,-0.48642712718751036,-0.009213633989558153,-1.2258424368693155,-0.04568728036983278,0,0,1,0,0,0,0,0,0,1,0,0,0,3,5
-0.4556980549267709,1.2491197177029232,0.005390760996051069,1.446928572126229,-1.0177570754726546,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3
0.10821973456724916,0.12601222833129455,0.005390760996051069,0.8644015573451488,-1.0177570754726546,0,0,0,0,0,1,0,0,0,0,1,0,0,5,3
0.3513652488545866,0.4652934475605852,0.005390760996051069,0.6930700824095369,-1.0177570754726546,0,0,0,0,0,0,0,1,0,0,0,1,0,5,3
-0.754453011786327,1.000717140831773,0.005390760996051069,0.418939722512558,-1.0177570754726546,0,0,0,0,0,1,0,0,0,0,1,0,0,5,3
-0.6039971364137363,0.5632222100244305,0.005390760996051069,1.3441296871648618,-1.0177570754726546,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3
-0.9240146147617135,0.37194917459700233,0.005390760996051069,0.38467342752543565,-1.0177570754726546,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3
0.8660295752385444,-1.4407819312149883,-0.009213633989558153,-1.6713042717019064,-0.04568728036983278,0,0,0,0,1,0,0,0,0,1,0,0,0,3,5
-0.08081199401540655,0.6656770588073875,0.005390760996051069,1.3441296871648618,-1.0177570754726546,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3
0.4601336609040343,-0.16897556413297382,0.005390760996051069,0.5560049024610475,-1.0177570754726546,0,0,0,0,0,0,0,1,0,0,0,1,0,5,3
-0.6688747734757717,0.26341927882852634,0.005390760996051069,-0.6090491271011129,-1.0177570754726546,0,0,0,0,0,0,0,0,1,1,0,0,0,5,3
-0.2087841018791775,0.030717695146831536,-0.01651583148236277,-1.260108731856438,0.44034761718157817,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6
-0.1289900072742981,-0.08164953070088285,-0.031120226467971968,-0.5747828321139906,1.4124174122844,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8
0.1860856142507251,0.1377573753715774,-0.01651583148236277,-0.6090491271011129,0.44034761718157817,1,0,0,0,0,0,0,0,0,1,0,0,0,2,6
0.3825202125512332,0.5764575726084437,-0.009213633989558153,0.21334195258982383,-0.04568728036983278,0,0,0,0,1,0,0,0,0,0,1,0,0,3,5
-0.934231731295699,-1.0429376484717638,0.005390760996051069,-0.8831794869980919,-1.0177570754726546,1,0,0,0,0,0,0,0,0,0,1,0,0,5,3
-0.18235766307019385,1.091025201078448,-0.01651583148236277,1.4126622771391066,0.44034761718157817,0,0,0,0,0,0,1,0,0,1,0,0,0,2,6
-0.10970936123586734,-1.5410019126043855,-0.009213633989558153,-1.5685053867405392,-0.04568728036983278,0,0,0,0,0,0,0,0,1,1,0,0,0,3,5
-0.09197338697693595,-0.03597824951458728,0.005390760996051069,1.3098633921777396,-1.0177570754726546,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3
0.5019947940961528,-1.192265055552731,0.005390760996051069,-0.9174457819852143,-1.0177570754726546,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3
0.5464574048400456,-1.2053295398526271,0.005390760996051069,-0.71184801206248,-1.0177570754726546,0,0,0,1,0,0,0,0,0,0,0,1,0,5,3
0.4201325825839261,0.35281192292176367,0.005390760996051069,1.6525263420489633,-1.0177570754726546,0,0,0,1,0,0,0,0,0,0,0,1,0,5,3
0.3101820239094633,-0.34139709486293157,-0.01651583148236277,-0.985978371959459,0.44034761718157817,0,1,0,0,0,0,0,0,0,0,1,0,0,2,6
-0.11078418680370843,-0.905414133553757,0.005390760996051069,-0.6775817170753577,-1.0177570754726546,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3
-0.3748529871205033,1.0728606289327094,0.005390760996051069,1.3783959821519842,-1.0177570754726546,0,0,0,0,0,0,1,0,0,0,1,0,0,5,3
0.7243230948445474,-1.148085813598307,-0.01651583148236277,-1.0202446669465814,0.44034761718157817,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6
0.08412840512949112,-0.010367272851060205,0.005390760996051069,-1.1573098468950709,-1.0177570754726546,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3
-0.6958193875126492,1.050798727799458,0.005390760996051069,0.5902711974481698,-1.0177570754726546,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3
0.17164421120709647,-0.7095000291330569,-0.01651583148236277,-0.026522112320032744,0.44034761718157817,0,0,0,0,0,0,1,0,0,0,0,1,0,2,6
0.024923569382662308,-0.00967806068915153,-0.01651583148236277,0.2818745425640686,0.44034761718157817,0,0,0,0,1,0,0,0,0,0,0,0,1,2,6
-0.4878025649509157,0.16852866675023903,-0.01651583148236277,-0.1978535872556446,0.44034761718157817,0,0,0,0,1,0,0,0,0,1,0,0,0,2,6
-0.17296883495665868,-1.15335734963081,0.005390760996051069,-0.8489131920109695,-1.0177570754726546,0,0,1,0,0,0,0,0,0,0,0,1,0,5,3
0.19838076320863682,-0.34632493665855113,0.005390760996051069,-0.9174457819852143,-1.0177570754726546,0,0,0,0,0,1,0,0,0,1,0,0,0,5,3
-0.9240828364235041,0.5492968374149472,-0.01651583148236277,0.31614083755119093,0.44034761718157817,0,0,1,0,0,0,0,0,0,0,0,1,0,2,6
0.25450435967545415,-1.0870032755181336,-0.01651583148236277,-1.6713042717019064,0.44034761718157817,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6
0.007822382642047895,0.3442739808630143,-0.01651583148236277,1.618260047061841,0.44034761718157817,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6
0.2525376696419968,-1.265038098848828,0.005390760996051069,-1.1915761418821933,-1.0177570754726546,0,0,0,1,0,0,0,0,0,0,0,1,0,5,3
-1.264267555375574,1.197834574013347,0.005390760996051069,1.069999327267883,-1.0177570754726546,0,0,0,0,0,1,0,0,0,0,0,1,0,5,3
-0.05553324805267915,0.123319937812288,0.005390760996051069,1.6525263420489633,-1.0177570754726546,0,0,0,1,0,0,0,0,0,0,0,1,0,5,3
0.35071590020306614,0.8000484664902555,-0.01651583148236277,1.069999327267883,0.44034761718157817,0,0,0,0,0,0,0,1,0,0,0,1,0,2,6
-0.3493754703556881,-0.02721250773718533,-0.01651583148236277,0.07627677264133435,0.44034761718157817,0,1,0,0,0,0,0,0,0,1,0,0,0,2,6
-0.20763578474959157,0.4970952517473537,0.005390760996051069,0.2818745425640686,-1.0177570754726546,1,0,0,0,0,0,0,0,0,1,0,0,0,5,3
0.8714406539898273,-0.6120880048198797,-0.01651583148236277,-0.3006524722170117,0.44034761718157817,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6
0.7080117214123295,-0.8223266157748681,0.005390760996051069,-0.1978535872556446,-1.0177570754726546,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3
-1.0657694857843432,-1.6138892546915895,0.005390760996051069,-1.5685053867405392,-1.0177570754726546,0,0,0,0,0,0,1,0,0,1,0,0,0,5,3
0.06546271557621942,0.9807768341255537,-0.009213633989558153,0.9329341473193935,-0.04568728036983278,0,0,0,0,0,0,0,0,1,0,1,0,0,3,5
-0.13071945139361393,-0.22272417279832457,-0.01651583148236277,0.6245374924352922,0.44034761718157817,0,0,0,0,1,0,0,0,0,0,0,1,0,2,6
-0.5598015181337217,-0.10199250472768073,-0.01651583148236277,-1.4657065017791722,0.44034761718157817,0,0,0,0,0,0,0,0,1,0,0,1,0,2,6
0.030456530324322717,-0.7433652525267243,0.005390760996051069,-0.12932099728139984,-1.0177570754726546,0,0,0,0,0,1,0,0,0,0,0,0,1,5,3
0.25054179572973495,-0.8478270550040796,0.005390760996051069,-1.3971739118049273,-1.0177570754726546,1,0,0,0,0,0,0,0,0,0,1,0,0,5,3
0.2080896200313076,-0.02165294511673721,-0.009213633989558153,1.2755970971906172,-0.04568728036983278,0,0,0,0,0,0,0,0,1,0,1,0,0,3,5
-0.6107460118634435,-1.006321731377939,-0.009213633989558153,-0.5747828321139906,-0.04568728036983278,0,0,1,0,0,0,0,0,0,0,0,0,1,3,5
-0.47777367941910925,-0.49903270661534505,-0.01651583148236277,-0.5747828321139906,0.44034761718157817,0,0,0,0,0,1,0,0,0,0,1,0,0,2,6
0.42947766568545315,1.2650491944940843,0.005390760996051069,1.1727982122292502,-1.0177570754726546,0,0,0,0,0,0,0,1,0,1,0,0,0,5,3
0.13739344709723486,-0.8420398066454877,0.005390760996051069,-1.5685053867405392,-1.0177570754726546,0,0,1,0,0,0,0,0,0,0,1,0,0,5,3
0.06339397438554244,0.8893233923771207,-0.031120226467971968,0.5217386074739251,1.4124174122844,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8
-0.1861360173470288,-0.5724930244047005,-0.009213633989558153,-0.5405165371268682,-0.04568728036983278,0,0,0,0,0,1,0,0,0,0,0,0,1,3,5
0.35766756778815595,1.2692897617964451,-0.009213633989558153,1.4126622771391066,-0.04568728036983278,0,0,0,0,1,0,0,0,0,0,0,1,0,3,5
0.33995669446233684,0.22651921048405688,-0.01651583148236277,1.2070645072163724,0.44034761718157817,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6
-0.7468956789493273,1.1764614291199686,-0.01651583148236277,1.3098633921777396,0.44034761718157817,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6
-0.6726583976525612,-0.20891412480452776,0.005390760996051069,1.0014667372936383,-1.0177570754726546,0,0,0,0,0,0,1,0,0,0,1,0,0,5,3
-0.4671847464973902,0.9343062592650693,-0.031120226467971968,1.6867926370360855,1.4124174122844,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8
-0.394962545862714,0.7154136977525917,-0.01651583148236277,0.48747231248680273,0.44034761718157817,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6
0.26799621639158455,-0.476570873693727,0.005390760996051069,-0.8489131920109695,-1.0177570754726546,0,0,0,0,0,1,0,0,0,0,0,0,1,5,3
-0.33120874928048194,0.7772988349417104,-0.031120226467971968,0.17907565760270144,1.4124174122844,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8
0.22504971783171632,-1.2251565735923187,-0.01651583148236277,-1.3971739118049273,0.44034761718157817,0,0,0,0,0,0,0,0,1,1,0,0,0,2,6
-0.41685458496949784,-0.5314658896854155,-0.01651583148236277,-1.1230435519079485,0.44034761718157817,0,0,0,0,0,0,0,1,0,0,0,1,0,2,6
-0.5930875504995519,-1.2311727614746517,-0.009213633989558153,-0.985978371959459,-0.04568728036983278,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5
-0.43111177834424236,-0.25011453139861506,0.005390760996051069,0.3504071325383133,-1.0177570754726546,0,0,0,1,0,0,0,0,0,0,0,1,0,5,3
0.6588258556807282,-1.0354315869872273,-0.01651583148236277,-1.260108731856438,0.44034761718157817,0,0,0,0,0,1,0,0,0,0,1,0,0,2,6
0.27960354158592204,-0.6016605993120866,-0.009213633989558153,-1.6027716817276616,-0.04568728036983278,0,0,0,0,0,0,0,1,0,0,0,1,0,3,5
-0.19679379621386814,0.12520974320285816,0.005390760996051069,0.6245374924352922,-1.0177570754726546,0,0,1,0,0,0,0,0,0,1,0,0,0,5,3
-0.16935888064884486,-1.4431884747562267,-0.009213633989558153,-1.5685053867405392,-0.04568728036983278,0,0,0,0,0,0,0,0,1,1,0,0,0,3,5
-0.26540202120743567,-0.029159234562291525,0.005390760996051069,1.446928572126229,-1.0177570754726546,0,0,0,0,0,0,1,0,0,1,0,0,0,5,3
-0.37145171913135616,-0.21974681918460282,0.005390760996051069,-1.4657065017791722,-1.0177570754726546,0,0,0,0,0,0,1,0,0,1,0,0,0,5,3
0.05044018554286097,-0.7392976151576389,-0.01651583148236277,-0.8146468970238472,0.44034761718157817,0,0,0,0,1,0,0,0,0,0,0,0,1,2,6
0.32235591496032706,0.4106854323322622,-0.01651583148236277,0.8644015573451488,0.44034761718157817,0,0,0,0,1,0,0,0,0,0,1,0,0,2,6
0.424124893079382,0.18428578351066854,-0.009213633989558153,-0.8831794869980919,-0.04568728036983278,0,0,0,0,0,1,0,0,0,0,1,0,0,3,5
0.30937356652217085,-1.1387460702941743,-0.009213633989558153,-1.3629076168178051,-0.04568728036983278,0,0,0,0,0,0,0,1,0,0,0,1,0,3,5
-1.113879901664774,-0.04509201678820873,0.005390760996051069,-1.260108731856438,-1.0177570754726546,0,0,0,1,0,0,0,0,0,1,0,0,0,5,3
0.6026393074520745,0.0036726265105482547,-0.01651583148236277,-0.1978535872556446,0.44034761718157817,0,0,1,0,0,0,0,0,0,0,1,0,0,2,6
0.08583337259902442,-0.6207405876112628,-0.01651583148236277,-0.3691850621912564,0.44034761718157817,0,0,0,0,1,0,0,0,0,1,0,0,0,2,6
0.7883379897073737,-0.2139016235668953,-0.009213633989558153,-1.0545109619337036,-0.04568728036983278,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5
0.08487918065490163,0.11535326174805718,-0.01651583148236277,0.04201047765421199,0.44034761718157817,0,0,0,1,0,0,0,0,0,0,0,1,0,2,6
-0.8626064673506155,-0.7945937027427823,-0.01651583148236277,-1.0545109619337036,0.44034761718157817,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6
0.9618674265284338,0.056333800933256295,-0.009213633989558153,0.8986678523322712,-0.04568728036983278,0,0,0,0,0,0,0,1,0,0,0,1,0,3,5
-0.12470741461944333,-0.598965573260868,-0.009213633989558153,0.07627677264133435,-0.04568728036983278,0,0,0,0,0,0,0,1,0,0,1,0,0,3,5
-1.2705652286925189,0.6854459173269459,-0.009213633989558153,1.2413308022034948,-0.04568728036983278,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5
-0.44402777797059717,0.7423446955587854,0.005390760996051069,-0.09505470229427748,-1.0177570754726546,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3
0.3273846375239678,-0.7414176138575475,0.005390760996051069,-0.6775817170753577,-1.0177570754726546,0,0,1,0,0,0,0,0,0,0,0,1,0,5,3
0.24871494606982406,0.19591879738951198,-0.01651583148236277,-0.12932099728139984,0.44034761718157817,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6
0.8832321888530489,0.8613607419577318,0.005390760996051069,0.8986678523322712,-1.0177570754726546,1,0,0,0,0,0,0,0,0,0,1,0,0,5,3
